customer_id,first_name,last_name,email,country,age,total_spent,favorite_color,created_at
310,User310,Test310,user310@demo.com,PL,62,716.07,green,2025-08-25 08:02:56.175922
311,User311,Test311,user311@demo.com,CZ,61,365.63,blue,2025-11-30 08:02:56.175925
312,User312,Test312,user312@demo.com,CZ,31,316.57,green,2025-03-28 08:02:56.175930
313,User313,Test313,user313@demo.com,AT,27,335.77,red,2024-12-27 08:02:56.175933
314,User314,Test314,user314@demo.com,PL,62,816.71,red,2025-12-27 08:02:56.175936
315,User315,Test315,user315@demo.com,AT,20,361.34,red,2024-10-14 08:02:56.175939
316,User316,Test316,user316@demo.com,AT,27,1935.53,blue,2025-07-30 08:02:56.175943
317,User317,Test317,user317@demo.com,CZ,37,1651.93,black,2026-01-12 08:02:56.175946
318,User318,Test318,user318@demo.com,PL,28,1100.02,green,2025-03-13 08:02:56.175949
319,User319,Test319,user319@demo.com,AT,59,835.82,white,2024-11-27 08:02:56.175952
320,User320,Test320,user320@demo.com,DE,37,1711.06,red,2024-07-18 08:02:56.175954
321,User321,Test321,user321@demo.com,PL,52,970.49,white,2025-05-23 08:02:56.175957
322,User322,Test322,user322@demo.com,PL,44,1112.6,white,2025-08-04 08:02:56.175959
323,User323,Test323,user323@demo.com,DE,34,359.17,red,2024-05-14 08:02:56.175962
324,User324,Test324,user324@demo.com,CZ,32,456.71,red,2025-09-25 08:02:56.175965
325,User325,Test325,user325@demo.com,CZ,61,797.11,green,2024-04-20 08:02:56.175968
326,User326,Test326,user326@demo.com,CZ,45,727.2,white,2025-09-01 08:02:56.175970
327,User327,Test327,user327@demo.com,DE,18,577.51,red,2024-04-09 08:02:56.175976
328,User328,Test328,user328@demo.com,PL,33,1841.01,white,2024-08-09 08:02:56.175979
329,User329,Test329,user329@demo.com,CZ,41,797.75,black,2024-05-28 08:02:56.175981
330,User330,Test330,user330@demo.com,CZ,50,1355.71,blue,2024-11-04 08:02:56.175983
331,User331,Test331,user331@demo.com,CZ,33,1593.05,green,2025-08-13 08:02:56.175988
332,User332,Test332,user332@demo.com,AT,51,1688.76,red,2025-12-02 08:02:56.175991
333,User333,Test333,user333@demo.com,DE,34,1092.06,red,2024-05-23 08:02:56.175994
334,User334,Test334,user334@demo.com,AT,64,577.45,black,2025-05-08 08:02:56.175996
335,User335,Test335,user335@demo.com,DE,61,1374.26,blue,2024-09-04 08:02:56.175999
336,User336,Test336,user336@demo.com,PL,35,964.76,black,2025-06-24 08:02:56.176002
337,User337,Test337,user337@demo.com,PL,56,1675.41,white,2025-12-02 08:02:56.176004
338,User338,Test338,user338@demo.com,DE,42,1228.37,white,2025-08-09 08:02:56.176007
339,User339,Test339,user339@demo.com,DE,48,362.39,blue,2024-11-13 08:02:56.176010
340,User340,Test340,user340@demo.com,AT,18,1453.64,green,2025-06-16 08:02:56.176012
341,User341,Test341,user341@demo.com,AT,44,1322.9,black,2025-05-21 08:02:56.176015
342,User342,Test342,user342@demo.com,DE,45,654.62,black,2024-11-03 08:02:56.176018
343,User343,Test343,user343@demo.com,PL,52,969.42,red,2024-08-11 08:02:56.176020
344,User344,Test344,user344@demo.com,AT,36,208.7,white,2024-11-07 08:02:56.176023
345,User345,Test345,user345@demo.com,AT,33,293.51,green,2025-02-11 08:02:56.176026
346,User346,Test346,user346@demo.com,CZ,23,1209.79,black,2025-01-15 08:02:56.176029
347,User347,Test347,user347@demo.com,AT,63,1711.42,blue,2025-11-05 08:02:56.176031
348,User348,Test348,user348@demo.com,PL,20,354.34,black,2025-06-01 08:02:56.176034
349,User349,Test349,user349@demo.com,PL,40,1762.42,green,2024-04-15 08:02:56.176039
350,User350,Test350,user350@demo.com,AT,39,921.31,green,2025-03-08 08:02:56.176043
351,User351,Test351,user351@demo.com,DE,38,795.04,black,2025-09-23 08:02:56.176053
352,User352,Test352,user352@demo.com,CZ,21,1293.28,green,2025-06-10 08:02:56.176056
353,User353,Test353,user353@demo.com,CZ,46,1552.9,black,2025-07-24 08:02:56.176059
354,User354,Test354,user354@demo.com,DE,61,1516.21,green,2025-12-11 08:02:56.176062
355,User355,Test355,user355@demo.com,CZ,42,1953.54,red,2025-06-28 08:02:56.176065
356,User356,Test356,user356@demo.com,PL,29,357.17,white,2026-01-13 08:02:56.176068
357,User357,Test357,user357@demo.com,DE,38,779.92,red,2025-01-14 08:02:56.176070
358,User358,Test358,user358@demo.com,AT,26,336.54,white,2024-08-06 08:02:56.176073
359,User359,Test359,user359@demo.com,CZ,51,400.91,black,2025-02-11 08:02:56.176076
360,User360,Test360,user360@demo.com,CZ,61,1294.22,red,2025-02-01 08:02:56.176079
361,User361,Test361,user361@demo.com,CZ,64,1822.24,green,2025-03-07 08:02:56.176082
362,User362,Test362,user362@demo.com,DE,27,1576.99,black,2025-04-26 08:02:56.176084
363,User363,Test363,user363@demo.com,DE,36,1872.07,red,2024-05-18 08:02:56.176087
364,User364,Test364,user364@demo.com,AT,65,592.71,green,2024-04-19 08:02:56.176089
365,User365,Test365,user365@demo.com,CZ,20,953.89,black,2025-10-05 08:02:56.176092
366,User366,Test366,user366@demo.com,PL,63,1128.57,red,2024-10-23 08:02:56.176095
367,User367,Test367,user367@demo.com,PL,30,1664.84,blue,2025-03-13 08:02:56.176100
368,User368,Test368,user368@demo.com,PL,52,1556.08,red,2025-03-03 08:02:56.176104
369,User369,Test369,user369@demo.com,PL,52,1900.05,black,2024-10-29 08:02:56.176107
370,User370,Test370,user370@demo.com,DE,58,1499.2,black,2025-04-03 08:02:56.176109
371,User371,Test371,user371@demo.com,CZ,33,1647.44,white,2025-05-22 08:02:56.176112
372,User372,Test372,user372@demo.com,DE,54,1300.87,black,2025-01-19 08:02:56.176115
373,User373,Test373,user373@demo.com,AT,18,636.04,green,2025-08-17 08:02:56.176121
374,User374,Test374,user374@demo.com,DE,28,1177.89,green,2025-03-11 08:02:56.176124
375,User375,Test375,user375@demo.com,PL,25,539.51,blue,2024-10-06 08:02:56.176127
376,User376,Test376,user376@demo.com,PL,45,1364.8,blue,2026-01-06 08:02:56.176129
377,User377,Test377,user377@demo.com,CZ,20,1348.98,black,2026-01-05 08:02:56.176132
378,User378,Test378,user378@demo.com,DE,42,1023.22,blue,2025-01-08 08:02:56.176136
379,User379,Test379,user379@demo.com,AT,37,1677.6,blue,2025-04-28 08:02:56.176139
380,User380,Test380,user380@demo.com,AT,26,162.6,black,2026-01-27 08:02:56.176142
381,User381,Test381,user381@demo.com,AT,32,946.2,green,2024-10-26 08:02:56.176145
382,User382,Test382,user382@demo.com,DE,65,1409.97,black,2024-04-18 08:02:56.176147
383,User383,Test383,user383@demo.com,CZ,40,794.54,black,2025-04-07 08:02:56.176150
384,User384,Test384,user384@demo.com,CZ,29,1535.77,green,2025-10-03 08:02:56.176153
385,User385,Test385,user385@demo.com,PL,34,1382.06,green,2024-06-13 08:02:56.176157
386,User386,Test386,user386@demo.com,AT,20,648.13,white,2025-12-06 08:02:56.176160
387,User387,Test387,user387@demo.com,DE,53,361.24,blue,2025-09-11 08:02:56.176162
388,User388,Test388,user388@demo.com,CZ,25,608.8,red,2024-04-29 08:02:56.176165
389,User389,Test389,user389@demo.com,AT,55,403.05,green,2025-11-29 08:02:56.176168
390,User390,Test390,user390@demo.com,DE,52,1630.76,blue,2024-03-26 08:02:56.176170
391,User391,Test391,user391@demo.com,PL,44,883.68,black,2024-05-21 08:02:56.176173
392,User392,Test392,user392@demo.com,DE,61,1188.38,blue,2025-12-26 08:02:56.176176
393,User393,Test393,user393@demo.com,CZ,48,1988.67,black,2025-04-19 08:02:56.176178
394,User394,Test394,user394@demo.com,PL,28,801.41,black,2024-07-10 08:02:56.176183
395,User395,Test395,user395@demo.com,AT,36,1224.7,white,2025-02-17 08:02:56.176186
396,User396,Test396,user396@demo.com,DE,24,1514.0,black,2025-05-26 08:02:56.176189
397,User397,Test397,user397@demo.com,DE,23,1770.99,white,2024-11-22 08:02:56.176192
398,User398,Test398,user398@demo.com,AT,32,670.25,blue,2025-04-01 08:02:56.176194
399,User399,Test399,user399@demo.com,PL,51,885.81,green,2024-08-13 08:02:56.176197
400,User400,Test400,user400@demo.com,DE,47,630.07,white,2024-04-28 08:02:56.176200
401,User401,Test401,user401@demo.com,AT,41,1615.9,blue,2025-09-29 08:02:56.176208
402,User402,Test402,user402@demo.com,AT,44,535.34,green,2025-07-15 08:02:56.176218
403,User403,Test403,user403@demo.com,PL,37,491.08,blue,2025-09-16 08:02:56.176221
404,User404,Test404,user404@demo.com,CZ,21,1119.96,red,2026-01-29 08:02:56.176226
405,User405,Test405,user405@demo.com,CZ,39,215.44,white,2025-08-27 08:02:56.176228
406,User406,Test406,user406@demo.com,AT,24,529.64,blue,2025-12-25 08:02:56.176231
407,User407,Test407,user407@demo.com,PL,49,635.07,black,2024-11-01 08:02:56.176233
408,User408,Test408,user408@demo.com,PL,36,1845.91,red,2025-07-10 08:02:56.176236
409,User409,Test409,user409@demo.com,DE,63,1861.04,green,2026-02-01 08:02:56.176238
410,User410,Test410,user410@demo.com,PL,36,1354.36,blue,2024-12-26 08:02:56.176241
411,User411,Test411,user411@demo.com,AT,35,1455.72,black,2025-10-15 08:02:56.176244
412,User412,Test412,user412@demo.com,AT,31,694.11,blue,2024-11-30 08:02:56.176246
413,User413,Test413,user413@demo.com,AT,36,609.43,green,2025-08-12 08:02:56.176250
414,User414,Test414,user414@demo.com,PL,59,222.88,blue,2024-07-22 08:02:56.176253
415,User415,Test415,user415@demo.com,CZ,61,516.2,red,2024-12-23 08:02:56.176260
416,User416,Test416,user416@demo.com,DE,53,1519.82,red,2025-07-04 08:02:56.176265
417,User417,Test417,user417@demo.com,AT,65,334.67,white,2024-07-14 08:02:56.176268
418,User418,Test418,user418@demo.com,PL,32,1697.92,blue,2026-01-11 08:02:56.176270
419,User419,Test419,user419@demo.com,AT,37,850.15,blue,2025-01-16 08:02:56.176273
420,User420,Test420,user420@demo.com,CZ,52,1187.79,green,2025-01-17 08:02:56.176275
421,User421,Test421,user421@demo.com,AT,59,897.49,green,2024-12-07 08:02:56.176278
422,User422,Test422,user422@demo.com,AT,60,628.77,blue,2025-11-13 08:02:56.176282
423,User423,Test423,user423@demo.com,PL,50,827.39,blue,2024-09-18 08:02:56.176286
424,User424,Test424,user424@demo.com,DE,65,858.46,red,2025-03-07 08:02:56.176294
425,User425,Test425,user425@demo.com,CZ,19,1524.72,green,2025-05-15 08:02:56.176298
426,User426,Test426,user426@demo.com,AT,25,1493.98,black,2025-03-07 08:02:56.176302
427,User427,Test427,user427@demo.com,DE,18,589.92,black,2024-09-21 08:02:56.176306
428,User428,Test428,user428@demo.com,AT,37,812.23,white,2025-04-25 08:02:56.176311
429,User429,Test429,user429@demo.com,CZ,65,1930.01,green,2025-12-08 08:02:56.176316
430,User430,Test430,user430@demo.com,PL,40,1505.93,red,2024-04-23 08:02:56.176319
431,User431,Test431,user431@demo.com,DE,35,327.07,green,2025-10-15 08:02:56.176322
432,User432,Test432,user432@demo.com,PL,34,59.63,blue,2025-09-18 08:02:56.176324
433,User433,Test433,user433@demo.com,PL,27,1110.12,blue,2024-12-08 08:02:56.176327
434,User434,Test434,user434@demo.com,DE,56,803.27,black,2026-01-11 08:02:56.176329
435,User435,Test435,user435@demo.com,PL,33,266.38,black,2025-08-23 08:02:56.176332
436,User436,Test436,user436@demo.com,CZ,24,1089.92,white,2025-06-19 08:02:56.176334
437,User437,Test437,user437@demo.com,DE,45,1308.15,green,2025-05-31 08:02:56.176337
438,User438,Test438,user438@demo.com,DE,44,539.63,black,2024-10-15 08:02:56.176340
439,User439,Test439,user439@demo.com,DE,55,1506.58,blue,2024-10-25 08:02:56.176343
440,User440,Test440,user440@demo.com,AT,22,580.94,black,2025-07-10 08:02:56.176349
441,User441,Test441,user441@demo.com,AT,49,1386.77,white,2024-05-25 08:02:56.176355
442,User442,Test442,user442@demo.com,CZ,58,1194.81,red,2025-06-28 08:02:56.176357
443,User443,Test443,user443@demo.com,AT,45,1807.84,white,2024-11-22 08:02:56.176361
444,User444,Test444,user444@demo.com,DE,28,1735.88,blue,2024-08-02 08:02:56.176364
445,User445,Test445,user445@demo.com,AT,53,1113.45,black,2025-01-07 08:02:56.176367
446,User446,Test446,user446@demo.com,PL,47,1647.12,white,2024-10-16 08:02:56.176369
447,User447,Test447,user447@demo.com,PL,33,1444.56,white,2024-09-26 08:02:56.176372
448,User448,Test448,user448@demo.com,CZ,46,281.49,green,2026-01-07 08:02:56.176374
449,User449,Test449,user449@demo.com,DE,57,1112.76,green,2024-07-06 08:02:56.176379
450,User450,Test450,user450@demo.com,PL,48,985.79,green,2025-02-24 08:02:56.176382
451,User451,Test451,user451@demo.com,PL,32,1193.13,blue,2024-12-31 08:02:56.176384
452,User452,Test452,user452@demo.com,CZ,28,1645.11,white,2024-06-19 08:02:56.176386
453,User453,Test453,user453@demo.com,AT,53,748.39,white,2025-06-20 08:02:56.176389
454,User454,Test454,user454@demo.com,CZ,50,203.35,white,2024-06-03 08:02:56.176391
455,User455,Test455,user455@demo.com,DE,30,1680.47,red,2025-07-31 08:02:56.176394
456,User456,Test456,user456@demo.com,PL,41,1657.4,black,2024-11-19 08:02:56.176396
457,User457,Test457,user457@demo.com,CZ,60,325.3,blue,2026-01-21 08:02:56.176399
458,User458,Test458,user458@demo.com,CZ,43,1578.84,blue,2025-02-16 08:02:56.176404
459,User459,Test459,user459@demo.com,AT,40,1116.05,black,2024-11-27 08:02:56.176409
460,User460,Test460,user460@demo.com,PL,27,1752.16,red,2024-07-22 08:02:56.176412
461,User461,Test461,user461@demo.com,AT,58,729.34,white,2025-05-01 08:02:56.176415
462,User462,Test462,user462@demo.com,DE,61,720.6,red,2025-04-08 08:02:56.176417
463,User463,Test463,user463@demo.com,DE,61,995.74,blue,2026-01-29 08:02:56.176420
464,User464,Test464,user464@demo.com,PL,52,583.31,black,2024-11-08 08:02:56.176422
465,User465,Test465,user465@demo.com,CZ,60,807.94,white,2025-08-20 08:02:56.176425
466,User466,Test466,user466@demo.com,CZ,32,857.47,blue,2024-11-11 08:02:56.176429
467,User467,Test467,user467@demo.com,AT,61,1608.63,blue,2025-11-30 08:02:56.176431
468,User468,Test468,user468@demo.com,DE,56,1704.2,blue,2025-11-17 08:02:56.176434
469,User469,Test469,user469@demo.com,AT,34,1366.36,green,2025-03-07 08:02:56.176437
470,User470,Test470,user470@demo.com,CZ,49,118.89,green,2024-08-09 08:02:56.176439
471,User471,Test471,user471@demo.com,AT,61,504.06,white,2025-09-08 08:02:56.176441
472,User472,Test472,user472@demo.com,PL,58,1434.44,red,2024-09-14 08:02:56.176444
473,User473,Test473,user473@demo.com,AT,21,403.23,black,2025-04-29 08:02:56.176447
474,User474,Test474,user474@demo.com,DE,45,1893.7,white,2025-09-17 08:02:56.176449
475,User475,Test475,user475@demo.com,PL,23,1718.47,black,2025-10-31 08:02:56.176452
476,User476,Test476,user476@demo.com,CZ,27,1162.39,white,2024-11-18 08:02:56.176455
477,User477,Test477,user477@demo.com,PL,24,50.77,green,2024-05-21 08:02:56.176462
478,User478,Test478,user478@demo.com,PL,24,1256.22,white,2025-12-28 08:02:56.176464
479,User479,Test479,user479@demo.com,AT,40,1668.58,green,2025-04-29 08:02:56.176467
480,User480,Test480,user480@demo.com,DE,45,1925.6,blue,2024-05-14 08:02:56.176472
481,User481,Test481,user481@demo.com,CZ,48,1325.69,red,2025-09-12 08:02:56.176475
482,User482,Test482,user482@demo.com,CZ,42,852.7,blue,2025-09-15 08:02:56.176478
483,User483,Test483,user483@demo.com,DE,63,99.27,blue,2025-06-26 08:02:56.176481
484,User484,Test484,user484@demo.com,CZ,20,102.14,blue,2025-07-12 08:02:56.176483
485,User485,Test485,user485@demo.com,CZ,36,1769.98,blue,2024-03-28 08:02:56.176486
486,User486,Test486,user486@demo.com,PL,18,697.35,blue,2024-09-02 08:02:56.176488
487,User487,Test487,user487@demo.com,CZ,47,1088.08,white,2025-09-02 08:02:56.176491
488,User488,Test488,user488@demo.com,DE,63,694.05,red,2025-05-29 08:02:56.176494
489,User489,Test489,user489@demo.com,PL,29,1395.13,black,2024-05-12 08:02:56.176496
490,User490,Test490,user490@demo.com,DE,42,540.91,blue,2024-03-29 08:02:56.176499
491,User491,Test491,user491@demo.com,DE,21,1889.87,green,2024-08-28 08:02:56.176502
492,User492,Test492,user492@demo.com,PL,21,1165.52,black,2025-08-21 08:02:56.176504
493,User493,Test493,user493@demo.com,PL,54,258.56,red,2024-09-16 08:02:56.176507
494,User494,Test494,user494@demo.com,DE,57,1357.73,red,2025-04-08 08:02:56.176509
495,User495,Test495,user495@demo.com,PL,42,1925.31,white,2025-06-13 08:02:56.176514
496,User496,Test496,user496@demo.com,DE,59,46.42,white,2025-09-16 08:02:56.176517
497,User497,Test497,user497@demo.com,PL,46,1450.62,green,2024-09-12 08:02:56.176519
498,User498,Test498,user498@demo.com,CZ,30,806.92,black,2025-06-22 08:02:56.176522
499,User499,Test499,user499@demo.com,PL,65,1904.14,green,2025-11-13 08:02:56.176524
500,User500,Test500,user500@demo.com,AT,29,1290.1,black,2024-10-10 08:02:56.176527
